route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,trip_type,wheelchair_accessible,bikes_allowed
1,W.682,14152464,,,0,7680,582117,,1,1
1,W.682,14152465,,,0,5779,582116,,1,1
1,W.682,14152466,,,1,7683,582118,,1,1
1,W.682,14152467,,,1,3307,582118,,1,1
1,W.686,14184864,,,0,7680,583017,,1,1
1,W.686,14184865,,,0,5779,583016,,1,1
1,W.686,14184866,,,1,7683,583018,,1,1
1,W.686,14184867,,,1,3307,583018,,1,1
1,W.687,14217264,,,0,7680,583917,,1,1
1,W.687,14217265,,,0,5779,583916,,1,1
1,W.687,14217266,,,1,7870,583918,,1,1
1,W.687,14217267,,,1,3307,583918,,1,1
2,S.682,14152556,,,0,234,582120,,1,1
2,S.682,14152557,,,0,235,582120,,1,1
2,S.682,14152558,,,0,238,582120,,1,1
2,S.682,14152559,,,0,240,582120,,1,1
2,S.682,14152560,,,0,241,582120,,1,1
2,S.682,14152561,,,0,243,582120,,1,1
2,S.682,14152562,,,0,244,582120,,1,1
2,S.682,14152563,,,0,245,582120,,1,1
2,S.682,14152564,,,0,247,582120,,1,1
2,S.682,14152565,,,0,234,582120,,1,1
2,S.682,14152566,,,0,249,582120,,1,1
2,S.682,14152567,,,0,235,582120,,1,1
2,S.682,14152568,,,0,237,582120,,1,1
2,S.682,14152569,,,0,238,582120,,1,1
2,S.682,14152570,,,0,239,582120,,1,1
2,S.682,14152571,,,0,240,582120,,1,1
2,S.682,14152572,,,0,241,582120,,1,1
2,S.682,14152573,,,0,242,582120,,1,1
2,S.682,14152574,,,0,243,582120,,1,1
2,S.682,14152575,,,0,244,582120,,1,1
2,S.682,14152576,,,0,245,582120,,1,1
2,S.682,14152577,,,0,247,582120,,1,1
2,S.682,14152578,,,0,234,582120,,1,1
2,S.682,14152579,,,0,249,582120,,1,1
2,S.682,14152580,,,0,235,582120,,1,1
2,S.682,14152581,,,0,236,582120,,1,1
2,S.682,14152582,,,0,237,582120,,1,1
2,S.682,14152583,,,0,238,582120,,1,1
2,S.682,14152584,,,0,239,582120,,1,1
2,S.682,14152585,,,0,240,582120,,1,1
2,S.682,14152586,,,0,241,582120,,1,1
2,S.682,14152587,,,0,242,582120,,1,1
2,S.682,14152588,,,0,243,582120,,1,1
2,S.682,14152589,,,0,244,582120,,1,1
2,S.682,14152590,,,0,245,582120,,1,1
2,S.682,14152591,,,0,246,582120,,1,1
2,S.682,14152592,,,0,247,582120,,1,1
2,S.682,14152593,,,0,248,582120,,1,1
2,S.682,14152594,,,0,249,582120,,1,1
2,S.682,14152595,,,0,250,582120,,1,1
2,S.682,14152596,,,0,251,582119,,1,1
2,S.682,14152597,,,0,237,582120,,1,1
2,S.682,14152598,,,0,254,582119,,1,1
2,S.682,14152599,,,0,239,582120,,1,1
2,S.682,14152600,,,0,255,582120,,1,1
2,S.682,14152601,,,0,256,582120,,1,1
2,S.682,14152602,,,0,242,582120,,1,1
2,S.682,14152603,,,0,258,582119,,1,1
2,S.682,14152604,,,0,259,582120,,1,1
2,S.682,14152605,,,0,260,582119,,1,1
2,S.682,14152606,,,0,261,582120,,1,1
2,S.682,14152607,,,0,246,582120,,1,1
2,S.682,14152608,,,0,262,582119,,1,1
2,S.682,14152609,,,0,263,582120,,1,1
2,S.682,14152610,,,0,250,582120,,1,1
2,S.682,14152611,,,0,251,582120,,1,1
2,S.682,14152612,,,0,252,582120,,1,1
2,S.682,14152613,,,0,253,582120,,1,1
2,S.682,14152614,,,0,254,582120,,1,1
2,S.682,14152615,,,0,255,582120,,1,1
2,S.682,14152616,,,0,256,582120,,1,1
2,S.682,14152617,,,0,257,582120,,1,1
2,S.682,14152618,,,0,258,582120,,1,1
2,S.682,14152619,,,0,259,582120,,1,1
2,S.682,14152620,,,0,260,582120,,1,1
2,S.682,14152621,,,0,261,582120,,1,1
2,S.682,14152622,,,0,246,582120,,1,1
2,S.682,14152623,,,0,262,582120,,1,1
2,S.682,14152624,,,0,263,582120,,1,1
2,S.682,14152625,,,0,250,582120,,1,1
2,S.682,14152626,,,0,251,582120,,1,1
2,S.682,14152627,,,0,252,582120,,1,1
2,S.682,14152628,,,0,253,582120,,1,1
2,S.682,14152629,,,0,255,582120,,1,1
2,S.682,14152630,,,0,256,582120,,1,1
2,S.682,14152631,,,0,257,582120,,1,1
2,S.682,14152632,,,0,258,582120,,1,1
2,S.682,14152633,,,0,259,582120,,1,1
2,S.682,14152634,,,0,260,582120,,1,1
2,S.682,14152635,,,0,261,582120,,1,1
2,S.682,14152636,,,0,262,582120,,1,1
2,S.682,14152637,,,0,263,582120,,1,1
2,S.682,14152638,,,0,252,582120,,1,1
2,S.682,14152639,,,0,253,582120,,1,1
2,S.682,14152640,,,0,257,582120,,1,1
2,S.682,14152641,,,0,258,582120,,1,1
2,S.682,14152642,,,0,260,582120,,1,1
2,S.682,14152643,,,0,262,582120,,1,1
2,U.682,14152644,,,0,234,582120,,1,1
2,U.682,14152645,,,0,235,582120,,1,1
2,U.682,14152646,,,0,238,582120,,1,1
2,U.682,14152647,,,0,240,582120,,1,1
2,U.682,14152648,,,0,241,582120,,1,1
2,U.682,14152649,,,0,243,582120,,1,1
2,U.682,14152650,,,0,244,582120,,1,1
2,U.682,14152651,,,0,245,582120,,1,1
2,U.682,14152652,,,0,247,582120,,1,1
2,U.682,14152653,,,0,234,582120,,1,1
2,U.682,14152654,,,0,249,582120,,1,1
2,U.682,14152655,,,0,235,582120,,1,1
2,U.682,14152656,,,0,237,582120,,1,1
2,U.682,14152657,,,0,238,582120,,1,1
2,U.682,14152658,,,0,239,582120,,1,1
2,U.682,14152659,,,0,240,582120,,1,1
2,U.682,14152660,,,0,241,582120,,1,1
2,U.682,14152661,,,0,242,582120,,1,1
2,U.682,14152662,,,0,243,582120,,1,1
2,U.682,14152663,,,0,244,582120,,1,1
2,U.682,14152664,,,0,245,582120,,1,1
2,U.682,14152665,,,0,247,582120,,1,1
2,U.682,14152666,,,0,234,582120,,1,1
2,U.682,14152667,,,0,249,582120,,1,1
2,U.682,14152668,,,0,235,582120,,1,1
2,U.682,14152669,,,0,236,582120,,1,1
2,U.682,14152670,,,0,237,582120,,1,1
2,U.682,14152671,,,0,238,582120,,1,1
2,U.682,14152672,,,0,239,582120,,1,1
2,U.682,14152673,,,0,240,582120,,1,1
2,U.682,14152674,,,0,241,582120,,1,1
2,U.682,14152675,,,0,242,582120,,1,1
2,U.682,14152676,,,0,243,582120,,1,1
2,U.682,14152677,,,0,244,582120,,1,1
2,U.682,14152678,,,0,245,582120,,1,1
2,U.682,14152679,,,0,246,582120,,1,1
2,U.682,14152680,,,0,247,582120,,1,1
2,U.682,14152681,,,0,248,582120,,1,1
2,U.682,14152682,,,0,249,582120,,1,1
2,U.682,14152683,,,0,250,582120,,1,1
2,U.682,14152684,,,0,251,582119,,1,1
2,U.682,14152685,,,0,237,582120,,1,1
2,U.682,14152686,,,0,254,582119,,1,1
2,U.682,14152687,,,0,239,582120,,1,1
2,U.682,14152688,,,0,255,582120,,1,1
2,U.682,14152689,,,0,256,582120,,1,1
2,U.682,14152690,,,0,242,582120,,1,1
2,U.682,14152691,,,0,258,582119,,1,1
2,U.682,14152692,,,0,259,582120,,1,1
2,U.682,14152693,,,0,260,582119,,1,1
2,U.682,14152694,,,0,261,582120,,1,1
2,U.682,14152695,,,0,246,582120,,1,1
2,U.682,14152696,,,0,262,582119,,1,1
2,U.682,14152697,,,0,263,582120,,1,1
2,U.682,14152698,,,0,250,582120,,1,1
2,U.682,14152699,,,0,251,582120,,1,1
2,U.682,14152700,,,0,252,582120,,1,1
2,U.682,14152701,,,0,253,582120,,1,1
2,U.682,14152702,,,0,254,582120,,1,1
2,U.682,14152703,,,0,255,582120,,1,1
2,U.682,14152704,,,0,256,582120,,1,1
2,U.682,14152705,,,0,257,582120,,1,1
2,U.682,14152706,,,0,258,582120,,1,1
2,U.682,14152707,,,0,259,582120,,1,1
2,U.682,14152708,,,0,260,582120,,1,1
2,U.682,14152709,,,0,261,582120,,1,1
2,U.682,14152710,,,0,246,582120,,1,1
2,U.682,14152711,,,0,262,582120,,1,1
2,U.682,14152712,,,0,263,582120,,1,1
2,U.682,14152713,,,0,250,582120,,1,1
2,U.682,14152714,,,0,251,582120,,1,1
2,U.682,14152715,,,0,252,582120,,1,1
2,U.682,14152716,,,0,253,582120,,1,1
2,U.682,14152717,,,0,255,582120,,1,1
2,U.682,14152718,,,0,256,582120,,1,1
2,U.682,14152719,,,0,257,582120,,1,1
2,U.682,14152720,,,0,258,582120,,1,1
2,U.682,14152721,,,0,259,582120,,1,1
2,U.682,14152722,,,0,260,582120,,1,1
2,U.682,14152723,,,0,261,582120,,1,1
2,U.682,14152724,,,0,262,582120,,1,1
2,U.682,14152725,,,0,263,582120,,1,1
2,U.682,14152726,,,0,252,582120,,1,1
2,U.682,14152727,,,0,253,582120,,1,1
2,U.682,14152728,,,0,257,582120,,1,1
2,U.682,14152729,,,0,258,582120,,1,1
2,U.682,14152730,,,0,260,582120,,1,1
2,U.682,14152731,,,0,262,582120,,1,1
2,W.682,14152732,,,0,234,582120,,1,1
2,W.682,14152733,,,0,235,582120,,1,1
2,W.682,14152734,,,0,237,582120,,1,1
2,W.682,14152735,,,0,239,582120,,1,1
2,W.682,14152736,,,0,241,582120,,1,1
2,W.682,14152737,,,0,242,582120,,1,1
2,W.682,14152738,,,0,243,582120,,1,1
2,W.682,14152739,,,0,244,582120,,1,1
2,W.682,14152740,,,0,245,582120,,1,1
2,W.682,14152741,,,0,247,582120,,1,1
2,W.682,14152742,,,0,234,582120,,1,1
2,W.682,14152743,,,0,135,582120,,1,1
2,W.682,14152744,,,0,235,582120,,1,1
2,W.682,14152745,,,0,236,582120,,1,1
2,W.682,14152746,,,0,237,582120,,1,1
2,W.682,14152747,,,0,238,582120,,1,1
2,W.682,14152748,,,0,239,582120,,1,1
2,W.682,14152749,,,0,240,582120,,1,1
2,W.682,14152750,,,0,241,582120,,1,1
2,W.682,14152751,,,0,242,582120,,1,1
2,W.682,14152752,,,0,243,582120,,1,1
2,W.682,14152753,,,0,244,582120,,1,1
2,W.682,14152754,,,0,246,582120,,1,1
2,W.682,14152755,,,0,248,582120,,1,1
2,W.682,14152756,,,0,249,582120,,1,1
2,W.682,14152757,,,0,234,582120,,1,1
2,W.682,14152758,,,0,251,582120,,1,1
2,W.682,14152759,,,0,235,582120,,1,1
2,W.682,14152760,,,0,236,582120,,1,1
2,W.682,14152761,,,0,237,582120,,1,1
2,W.682,14152762,,,0,238,582120,,1,1
2,W.682,14152763,,,0,256,582119,,1,1
2,W.682,14152764,,,0,240,582120,,1,1
2,W.682,14152765,,,0,241,582120,,1,1
2,W.682,14152766,,,0,242,582120,,1,1
2,W.682,14152767,,,0,243,582120,,1,1
2,W.682,14152768,,,0,244,582120,,1,1
2,W.682,14152769,,,0,246,582120,,1,1
2,W.682,14152770,,,0,248,582120,,1,1
2,W.682,14152771,,,0,249,582120,,1,1
2,W.682,14152772,,,0,250,582120,,1,1
2,W.682,14152773,,,0,251,582120,,1,1
2,W.682,14152774,,,0,252,582120,,1,1
2,W.682,14152775,,,0,236,582120,,1,1
2,W.682,14152776,,,0,254,582120,,1,1
2,W.682,14152777,,,0,238,582120,,1,1
2,W.682,14152778,,,0,256,582120,,1,1
2,W.682,14152779,,,0,257,582120,,1,1
2,W.682,14152780,,,0,240,582120,,1,1
2,W.682,14152781,,,0,259,582120,,1,1
2,W.682,14152782,,,0,261,582120,,1,1
2,W.682,14152783,,,0,263,582120,,1,1
2,W.682,14152784,,,0,264,582120,,1,1
2,W.682,14152785,,,0,246,582120,,1,1
2,W.682,14152786,,,0,248,582120,,1,1
2,W.682,14152787,,,0,249,582120,,1,1
2,W.682,14152788,,,0,250,582120,,1,1
2,W.682,14152789,,,0,136,582119,,1,1
2,W.682,14152790,,,0,251,582119,,1,1
2,W.682,14152791,,,0,252,582120,,1,1
2,W.682,14152792,,,0,253,582120,,1,1
2,W.682,14152793,,,0,254,582120,,1,1
2,W.682,14152794,,,0,255,582120,,1,1
2,W.682,14152795,,,0,256,582120,,1,1
2,W.682,14152796,,,0,257,582120,,1,1
2,W.682,14152797,,,0,258,582120,,1,1
2,W.682,14152798,,,0,260,582120,,1,1
2,W.682,14152799,,,0,261,582120,,1,1
2,W.682,14152800,,,0,262,582120,,1,1
2,W.682,14152801,,,0,264,582120,,1,1
2,W.682,14152802,,,0,265,582120,,1,1
2,W.682,14152803,,,0,266,582120,,1,1
2,W.682,14152804,,,0,250,582120,,1,1
2,W.682,14152805,,,0,136,582120,,1,1
2,W.682,14152806,,,0,252,582120,,1,1
2,W.682,14152807,,,0,253,582120,,1,1
2,W.682,14152808,,,0,254,582120,,1,1
2,W.682,14152809,,,0,255,582120,,1,1
2,W.682,14152810,,,0,257,582120,,1,1
2,W.682,14152811,,,0,258,582120,,1,1
2,W.682,14152812,,,0,260,582120,,1,1
2,W.682,14152813,,,0,261,582120,,1,1
2,W.682,14152814,,,0,262,582120,,1,1
2,W.682,14152815,,,0,264,582120,,1,1
2,W.682,14152816,,,0,265,582120,,1,1
2,W.682,14152817,,,0,266,582120,,1,1
2,W.682,14152818,,,0,136,582120,,1,1
2,W.682,14152819,,,0,253,582120,,1,1
2,W.682,14152820,,,0,255,582120,,1,1
2,W.682,14152821,,,0,258,582120,,1,1
2,W.682,14152822,,,0,260,582120,,1,1
2,W.682,14152823,,,0,262,582120,,1,1
2,W.682,14152824,,,0,265,582120,,1,1
2,W.682,14152825,,,0,266,582120,,1,1
2,W.682,14152826,,,0,136,582120,,1,1
2,S.682,14153003,,,1,234,582121,,1,1
2,S.682,14153004,,,1,235,582121,,1,1
2,S.682,14153005,,,1,238,582121,,1,1
2,S.682,14153006,,,1,240,582121,,1,1
2,S.682,14153007,,,1,241,582121,,1,1
2,S.682,14153008,,,1,243,582121,,1,1
2,S.682,14153009,,,1,244,582121,,1,1
2,S.682,14153010,,,1,245,582121,,1,1
2,S.682,14153011,,,1,247,582121,,1,1
2,S.682,14153012,,,1,234,582121,,1,1
2,S.682,14153013,,,1,249,582121,,1,1
2,S.682,14153014,,,1,235,582121,,1,1
2,S.682,14153015,,,1,237,582121,,1,1
2,S.682,14153016,,,1,238,582121,,1,1
2,S.682,14153017,,,1,239,582121,,1,1
2,S.682,14153018,,,1,240,582121,,1,1
2,S.682,14153019,,,1,241,582121,,1,1
2,S.682,14153020,,,1,242,582121,,1,1
2,S.682,14153021,,,1,243,582121,,1,1
2,S.682,14153022,,,1,244,582121,,1,1
2,S.682,14153023,,,1,245,582121,,1,1
2,S.682,14153024,,,1,247,582121,,1,1
2,S.682,14153025,,,1,234,582121,,1,1
2,S.682,14153026,,,1,249,582121,,1,1
2,S.682,14153027,,,1,235,582121,,1,1
2,S.682,14153028,,,1,236,582121,,1,1
2,S.682,14153029,,,1,237,582121,,1,1
2,S.682,14153030,,,1,238,582121,,1,1
2,S.682,14153031,,,1,239,582121,,1,1
2,S.682,14153032,,,1,240,582121,,1,1
2,S.682,14153033,,,1,241,582121,,1,1
2,S.682,14153034,,,1,242,582121,,1,1
2,S.682,14153035,,,1,243,582121,,1,1
2,S.682,14153036,,,1,244,582121,,1,1
2,S.682,14153037,,,1,245,582121,,1,1
2,S.682,14153038,,,1,246,582121,,1,1
2,S.682,14153039,,,1,247,582121,,1,1
2,S.682,14153040,,,1,248,582121,,1,1
2,S.682,14153041,,,1,249,582121,,1,1
2,S.682,14153042,,,1,250,582121,,1,1
2,S.682,14153043,,,1,236,582122,,1,1
2,S.682,14153044,,,1,237,582121,,1,1
2,S.682,14153045,,,1,238,582122,,1,1
2,S.682,14153046,,,1,239,582121,,1,1
2,S.682,14153047,,,1,255,582121,,1,1
2,S.682,14153048,,,1,256,582121,,1,1
2,S.682,14153049,,,1,242,582121,,1,1
2,S.682,14153050,,,1,243,582122,,1,1
2,S.682,14153051,,,1,259,582121,,1,1
2,S.682,14153052,,,1,245,582122,,1,1
2,S.682,14153053,,,1,261,582121,,1,1
2,S.682,14153054,,,1,246,582121,,1,1
2,S.682,14153055,,,1,248,582122,,1,1
2,S.682,14153056,,,1,263,582121,,1,1
2,S.682,14153057,,,1,250,582121,,1,1
2,S.682,14153058,,,1,251,582121,,1,1
2,S.682,14153059,,,1,252,582121,,1,1
2,S.682,14153060,,,1,253,582121,,1,1
2,S.682,14153061,,,1,254,582121,,1,1
2,S.682,14153062,,,1,255,582121,,1,1
2,S.682,14153063,,,1,256,582121,,1,1
2,S.682,14153064,,,1,257,582121,,1,1
2,S.682,14153065,,,1,258,582121,,1,1
2,S.682,14153066,,,1,259,582121,,1,1
2,S.682,14153067,,,1,260,582121,,1,1
2,S.682,14153068,,,1,261,582121,,1,1
2,S.682,14153069,,,1,246,582121,,1,1
2,S.682,14153070,,,1,262,582121,,1,1
2,S.682,14153071,,,1,263,582121,,1,1
2,S.682,14153072,,,1,250,582121,,1,1
2,S.682,14153073,,,1,251,582121,,1,1
2,S.682,14153074,,,1,252,582121,,1,1
2,S.682,14153075,,,1,253,582121,,1,1
2,S.682,14153076,,,1,255,582121,,1,1
2,S.682,14153077,,,1,256,582121,,1,1
2,S.682,14153078,,,1,257,582121,,1,1
2,S.682,14153079,,,1,258,582121,,1,1
2,S.682,14153080,,,1,259,582121,,1,1
2,S.682,14153081,,,1,260,582121,,1,1
2,S.682,14153082,,,1,261,582121,,1,1
2,S.682,14153083,,,1,262,582121,,1,1
2,S.682,14153084,,,1,263,582121,,1,1
2,S.682,14153085,,,1,252,582121,,1,1
2,S.682,14153086,,,1,253,582121,,1,1
2,S.682,14153087,,,1,257,582121,,1,1
2,S.682,14153088,,,1,258,582121,,1,1
2,S.682,14153089,,,1,260,582121,,1,1
2,S.682,14153090,,,1,262,582121,,1,1
2,U.682,14153091,,,1,234,582121,,1,1
2,U.682,14153092,,,1,235,582121,,1,1
2,U.682,14153093,,,1,238,582121,,1,1
2,U.682,14153094,,,1,240,582121,,1,1
2,U.682,14153095,,,1,241,582121,,1,1
2,U.682,14153096,,,1,243,582121,,1,1
2,U.682,14153097,,,1,244,582121,,1,1
2,U.682,14153098,,,1,245,582121,,1,1
2,U.682,14153099,,,1,247,582121,,1,1
2,U.682,14153100,,,1,234,582121,,1,1
2,U.682,14153101,,,1,249,582121,,1,1
2,U.682,14153102,,,1,235,582121,,1,1
2,U.682,14153103,,,1,237,582121,,1,1
2,U.682,14153104,,,1,238,582121,,1,1
2,U.682,14153105,,,1,239,582121,,1,1
2,U.682,14153106,,,1,240,582121,,1,1
2,U.682,14153107,,,1,241,582121,,1,1
2,U.682,14153108,,,1,242,582121,,1,1
2,U.682,14153109,,,1,243,582121,,1,1
2,U.682,14153110,,,1,244,582121,,1,1
2,U.682,14153111,,,1,245,582121,,1,1
2,U.682,14153112,,,1,247,582121,,1,1
2,U.682,14153113,,,1,234,582121,,1,1
2,U.682,14153114,,,1,249,582121,,1,1
2,U.682,14153115,,,1,235,582121,,1,1
2,U.682,14153116,,,1,236,582121,,1,1
2,U.682,14153117,,,1,237,582121,,1,1
2,U.682,14153118,,,1,238,582121,,1,1
2,U.682,14153119,,,1,239,582121,,1,1
2,U.682,14153120,,,1,240,582121,,1,1
2,U.682,14153121,,,1,241,582121,,1,1
2,U.682,14153122,,,1,242,582121,,1,1
2,U.682,14153123,,,1,243,582121,,1,1
2,U.682,14153124,,,1,244,582121,,1,1
2,U.682,14153125,,,1,245,582121,,1,1
2,U.682,14153126,,,1,246,582121,,1,1
2,U.682,14153127,,,1,247,582121,,1,1
2,U.682,14153128,,,1,248,582121,,1,1
2,U.682,14153129,,,1,249,582121,,1,1
2,U.682,14153130,,,1,250,582121,,1,1
2,U.682,14153131,,,1,236,582122,,1,1
2,U.682,14153132,,,1,237,582121,,1,1
2,U.682,14153133,,,1,238,582122,,1,1
2,U.682,14153134,,,1,239,582121,,1,1
2,U.682,14153135,,,1,255,582121,,1,1
2,U.682,14153136,,,1,256,582121,,1,1
2,U.682,14153137,,,1,242,582121,,1,1
2,U.682,14153138,,,1,243,582122,,1,1
2,U.682,14153139,,,1,259,582121,,1,1
2,U.682,14153140,,,1,245,582122,,1,1
2,U.682,14153141,,,1,261,582121,,1,1
2,U.682,14153142,,,1,246,582121,,1,1
2,U.682,14153143,,,1,248,582122,,1,1
2,U.682,14153144,,,1,263,582121,,1,1
2,U.682,14153145,,,1,250,582121,,1,1
2,U.682,14153146,,,1,251,582121,,1,1
2,U.682,14153147,,,1,252,582121,,1,1
2,U.682,14153148,,,1,253,582121,,1,1
2,U.682,14153149,,,1,254,582121,,1,1
2,U.682,14153150,,,1,255,582121,,1,1
2,U.682,14153151,,,1,256,582121,,1,1
2,U.682,14153152,,,1,257,582121,,1,1
2,U.682,14153153,,,1,258,582121,,1,1
2,U.682,14153154,,,1,259,582121,,1,1
2,U.682,14153155,,,1,260,582121,,1,1
2,U.682,14153156,,,1,261,582121,,1,1
2,U.682,14153157,,,1,246,582121,,1,1
2,U.682,14153158,,,1,262,582121,,1,1
2,U.682,14153159,,,1,263,582121,,1,1
2,U.682,14153160,,,1,250,582121,,1,1
2,U.682,14153161,,,1,251,582121,,1,1
2,U.682,14153162,,,1,252,582121,,1,1
2,U.682,14153163,,,1,253,582121,,1,1
2,U.682,14153164,,,1,255,582121,,1,1
2,U.682,14153165,,,1,256,582121,,1,1
2,U.682,14153166,,,1,257,582121,,1,1
2,U.682,14153167,,,1,258,582121,,1,1
2,U.682,14153168,,,1,259,582121,,1,1
2,U.682,14153169,,,1,260,582121,,1,1
2,U.682,14153170,,,1,261,582121,,1,1
2,U.682,14153171,,,1,262,582121,,1,1
2,U.682,14153172,,,1,263,582121,,1,1
2,U.682,14153173,,,1,252,582121,,1,1
2,U.682,14153174,,,1,253,582121,,1,1
2,U.682,14153175,,,1,257,582121,,1,1
2,U.682,14153176,,,1,258,582121,,1,1
2,U.682,14153177,,,1,260,582121,,1,1
2,U.682,14153178,,,1,262,582121,,1,1
2,W.682,14153179,,,1,234,582121,,1,1
2,W.682,14153180,,,1,235,582121,,1,1
2,W.682,14153181,,,1,237,582121,,1,1
2,W.682,14153182,,,1,239,582121,,1,1
2,W.682,14153183,,,1,241,582121,,1,1
2,W.682,14153184,,,1,242,582121,,1,1
2,W.682,14153185,,,1,243,582121,,1,1
2,W.682,14153186,,,1,244,582121,,1,1
2,W.682,14153187,,,1,245,582121,,1,1
2,W.682,14153188,,,1,247,582121,,1,1
2,W.682,14153189,,,1,234,582121,,1,1
2,W.682,14153190,,,1,134,582122,,1,1
2,W.682,14153191,,,1,135,582121,,1,1
2,W.682,14153192,,,1,235,582121,,1,1
2,W.682,14153193,,,1,236,582121,,1,1
2,W.682,14153194,,,1,237,582121,,1,1
2,W.682,14153195,,,1,238,582121,,1,1
2,W.682,14153196,,,1,239,582121,,1,1
2,W.682,14153197,,,1,240,582121,,1,1
2,W.682,14153198,,,1,241,582121,,1,1
2,W.682,14153199,,,1,242,582121,,1,1
2,W.682,14153200,,,1,243,582121,,1,1
2,W.682,14153201,,,1,244,582121,,1,1
2,W.682,14153202,,,1,246,582121,,1,1
2,W.682,14153203,,,1,248,582121,,1,1
2,W.682,14153204,,,1,249,582121,,1,1
2,W.682,14153205,,,1,234,582121,,1,1
2,W.682,14153206,,,1,251,582121,,1,1
2,W.682,14153207,,,1,235,582121,,1,1
2,W.682,14153208,,,1,236,582121,,1,1
2,W.682,14153209,,,1,237,582121,,1,1
2,W.682,14153210,,,1,238,582121,,1,1
2,W.682,14153211,,,1,239,582122,,1,1
2,W.682,14153212,,,1,240,582121,,1,1
2,W.682,14153213,,,1,241,582121,,1,1
2,W.682,14153214,,,1,242,582121,,1,1
2,W.682,14153215,,,1,243,582121,,1,1
2,W.682,14153216,,,1,244,582121,,1,1
2,W.682,14153217,,,1,246,582121,,1,1
2,W.682,14153218,,,1,248,582121,,1,1
2,W.682,14153219,,,1,249,582121,,1,1
2,W.682,14153220,,,1,250,582121,,1,1
2,W.682,14153221,,,1,251,582121,,1,1
2,W.682,14153222,,,1,252,582121,,1,1
2,W.682,14153223,,,1,236,582121,,1,1
2,W.682,14153224,,,1,254,582121,,1,1
2,W.682,14153225,,,1,238,582121,,1,1
2,W.682,14153226,,,1,256,582121,,1,1
2,W.682,14153227,,,1,257,582121,,1,1
2,W.682,14153228,,,1,240,582121,,1,1
2,W.682,14153229,,,1,259,582121,,1,1
2,W.682,14153230,,,1,261,582121,,1,1
2,W.682,14153231,,,1,263,582121,,1,1
2,W.682,14153232,,,1,264,582121,,1,1
2,W.682,14153233,,,1,246,582121,,1,1
2,W.682,14153234,,,1,248,582121,,1,1
2,W.682,14153235,,,1,249,582121,,1,1
2,W.682,14153236,,,1,250,582121,,1,1
2,W.682,14153237,,,1,251,582122,,1,1
2,W.682,14153238,,,1,252,582121,,1,1
2,W.682,14153239,,,1,253,582121,,1,1
2,W.682,14153240,,,1,254,582121,,1,1
2,W.682,14153241,,,1,255,582121,,1,1
2,W.682,14153242,,,1,256,582121,,1,1
2,W.682,14153243,,,1,257,582121,,1,1
2,W.682,14153244,,,1,258,582121,,1,1
2,W.682,14153245,,,1,260,582121,,1,1
2,W.682,14153246,,,1,261,582121,,1,1
2,W.682,14153247,,,1,262,582121,,1,1
2,W.682,14153248,,,1,264,582121,,1,1
2,W.682,14153249,,,1,265,582121,,1,1
2,W.682,14153250,,,1,266,582121,,1,1
2,W.682,14153251,,,1,250,582121,,1,1
2,W.682,14153252,,,1,136,582121,,1,1
2,W.682,14153253,,,1,252,582121,,1,1
2,W.682,14153254,,,1,253,582121,,1,1
2,W.682,14153255,,,1,254,582121,,1,1
2,W.682,14153256,,,1,255,582121,,1,1
2,W.682,14153257,,,1,257,582121,,1,1
2,W.682,14153258,,,1,258,582121,,1,1
2,W.682,14153259,,,1,260,582121,,1,1
2,W.682,14153260,,,1,261,582121,,1,1
2,W.682,14153261,,,1,262,582121,,1,1
2,W.682,14153262,,,1,264,582121,,1,1
2,W.682,14153263,,,1,265,582121,,1,1
2,W.682,14153264,,,1,266,582121,,1,1
2,W.682,14153265,,,1,136,582121,,1,1
2,W.682,14153266,,,1,253,582121,,1,1
2,W.682,14153267,,,1,255,582121,,1,1
2,W.682,14153268,,,1,258,582121,,1,1
2,W.682,14153269,,,1,260,582121,,1,1
2,W.682,14153270,,,1,262,582121,,1,1
2,W.682,14153271,,,1,265,582121,,1,1
2,W.682,14153272,,,1,266,582121,,1,1
2,W.682,14153273,,,1,136,582121,,1,1
2,M.686,14184868,,,0,234,583020,,1,1
2,M.686,14184869,,,0,235,583020,,1,1
2,M.686,14184870,,,0,238,583020,,1,1
2,M.686,14184871,,,0,240,583020,,1,1
2,M.686,14184872,,,0,241,583020,,1,1
2,M.686,14184873,,,0,243,583020,,1,1
2,M.686,14184874,,,0,244,583020,,1,1
2,M.686,14184875,,,0,245,583020,,1,1
2,M.686,14184876,,,0,247,583020,,1,1
2,M.686,14184877,,,0,234,583020,,1,1
2,M.686,14184878,,,0,249,583020,,1,1
2,M.686,14184879,,,0,235,583020,,1,1
2,M.686,14184880,,,0,237,583020,,1,1
2,M.686,14184881,,,0,238,583020,,1,1
2,M.686,14184882,,,0,239,583020,,1,1
2,M.686,14184883,,,0,240,583020,,1,1
2,M.686,14184884,,,0,241,583020,,1,1
2,M.686,14184885,,,0,242,583020,,1,1
2,M.686,14184886,,,0,243,583020,,1,1
2,M.686,14184887,,,0,244,583020,,1,1
2,M.686,14184888,,,0,245,583020,,1,1
2,M.686,14184889,,,0,247,583020,,1,1
2,M.686,14184890,,,0,234,583020,,1,1
2,M.686,14184891,,,0,249,583020,,1,1
2,M.686,14184892,,,0,235,583020,,1,1
2,M.686,14184893,,,0,236,583020,,1,1
